player_id,full_name,position,team,jersey_number,birth_city,birth_state_province,birth_country,birthdate,nationality,height,weight_lbs,birth_lat,birth_lon
8482482,Adam Wilsby,D,NSH,83,Stockholm,,SWE,2000-08-07,,"6'1""",188,59.3587062,17.8736682
8481020,Justus Annunen,G,NSH,29,Kempele,,FIN,2000-03-11,,"6'4""",210,64.9124500,25.5108223
8477424,Juuse Saros,G,NSH,74,Forssa,,FIN,1995-04-19,,"5'11""",180,60.8155736,23.6298330
8478445,Mathew Barzal,C,NYI,13,Coquitlam,British Columbia,CAN,1997-05-26,,"6'1""",186,49.2842958,-122.7932810
8475231,Casey Cizikas,C,NYI,53,Toronto,Ontario,CAN,1991-02-27,,"5'11""",191,43.7251226,-79.5514013
8477407,Anthony Duclair,L,NYI,11,Pointe-Claire,Quebec,CAN,1995-08-26,,"6'0""",198,45.4566767,-73.8067442
8483553,Marc Gatcomb,C,NYI,16,Woburn,Massachusetts,USA,1999-07-22,,"6'2""",200,42.4792618,-71.1522766
8482476,Emil Heineman,L,NYI,51,Leksand,,SWE,2001-11-16,,"6'2""",204,60.7329032,14.9968205
8481601,Simon Holmstrom,R,NYI,92,Tranas,,SWE,2001-05-24,,"6'1""",208,58.0500000,14.8333330
8477500,Bo Horvat,C,NYI,14,London,Ontario,CAN,1995-04-05,,"6'1""",225,42.9564040,-81.2301775
8475314,Anders Lee,L,NYI,27,Edina,Minnesota,USA,1990-07-03,,"6'3""",234,44.8897027,-93.3501222
8481237,Kyle MacLean,C,NYI,32,Verona,New Jersey,USA,1999-04-29,,"6'1""",190,40.8298220,-74.2401466
8476419,Jean-Gabriel Pageau,C,NYI,44,Ottawa,Ontario,CAN,1992-11-11,,"5'11""",180,45.4041115,-75.7118830
8476292,Ondrej Palat,L,NYI,81,Frydek-Mistek,,CZE,1991-03-28,,"6'0""",194,49.6856350,18.3483416
8475151,Kyle Palmieri,C,NYI,21,Smithtown,New York,USA,1991-02-01,,"6'0""",192,40.8559314,-73.2006687
8484221,Calum Ritchie,C,NYI,64,Oakville,Ontario,CAN,2005-01-21,,"6'2""",200,43.3940055,-79.7520106
8475170,Brayden Schenn,C,NYI,10,Saskatoon,Saskatchewan,CAN,1991-08-22,,"6'1""",200,52.1318020,-106.6607670
8485702,Max Shabanov,R,NYI,49,Chelyabinsk,,RUS,2000-10-07,,"5'9""",167,55.1805270,61.4000124
8480871,Adam Boqvist,D,NYI,34,Falun,,SWE,2000-08-15,,"6'0""",195,60.6070068,15.6323059
8477950,Tony DeAngelo,D,NYI,77,Sewell,New Jersey,USA,1995-10-24,,"6'0""",190,39.7706830,-75.1438863
8483448,Isaiah George,D,NYI,36,Oakville,Ontario,CAN,2004-02-15,,"6'1""",203,43.3940055,-79.7520106
8476429,Scott Mayfield,D,NYI,24,St. Louis,Missouri,USA,1992-10-14,,"6'4""",215,38.6254063,-90.1900090
8476917,Adam Pelech,D,NYI,3,Toronto,Ontario,CAN,1994-08-16,,"6'3""",212,43.7251226,-79.5514013
8477506,Ryan Pulock,D,NYI,6,Dauphin,Manitoba,CAN,1994-10-06,,"6'1""",219,49.1845212,-0.3648659
8481014,Alexander Romanov,D,NYI,28,Moscow,,RUS,2000-01-06,,"6'1""",220,55.6918053,37.5556847
8485366,Matthew Schaefer,D,NYI,48,Hamilton,Ontario,CAN,2007-09-05,,"6'2""",186,-43.5545207,170.3292814
8477369,Carson Soucy,D,NYI,4,Viking,Alberta,CAN,1994-07-27,,"6'4""",211,49.1619650,-0.3651155
8479496,David Rittich,G,NYI,33,Jihlava,,CZE,1992-08-19,,"6'3""",200,49.3960640,15.5903065
8478009,Ilya Sorokin,G,NYI,30,Mezhdurechensk,,RUS,1995-08-04,,"6'3""",189,53.6863763,88.0703443
8473575,Semyon Varlamov,G,NYI,40,Samara,,RUS,1988-04-27,,"6'2""",201,53.2239368,50.1740711
8477380,Jonny Brodzinski,C,NYR,22,Ham Lake,Minnesota,USA,1993-06-19,,"6'0""",206,45.2502429,-93.2499508
8482877,Jaroslav Chmelar,R,NYR,49,Nove Mesto nad Metuji,,CZE,2003-07-20,,"6'4""",226,50.3442064,16.1512997
8482157,Will Cuylle,L,NYR,50,Toronto,Ontario,CAN,2002-02-05,,"6'3""",212,43.7251226,-79.5514013
8481726,Adam Edstrom,C,NYR,84,Karlstad,,SWE,2000-10-12,,"6'7""",232,59.3809146,13.5027631
8481789,Tye Kartye,L,NYR,24,Kingston,Ontario,CAN,2001-04-30,,"5'11""",202,44.2449282,-76.5652977
8483690,Noah Laba,C,NYR,42,Northville,Michigan,USA,2003-08-04,,"6'3""",214,42.4310816,-83.4832339
8482109,Alexis Lafrenière,L,NYR,13,St-Eustache,Quebec,CAN,2001-10-11,,"6'2""",191,49.1667367,-0.3531151
8476468,J.T. Miller,C,NYR,8,East Palestine,Ohio,USA,1993-03-14,,"6'0""",211,40.8339509,-80.5403469
8484210,Gabe Perreault,R,NYR,94,Sherbrooke,Quebec,CAN,2005-05-07,,"5'11""",180,45.4032710,-71.8890380
8479390,Taylor Raddysh,R,NYR,14,Caledon,Ontario,CAN,1998-02-18,,"6'2""",201,43.8320699,-79.9066871
8482460,Matt Rempe,C,NYR,73,Calgary,Alberta,CAN,2002-06-29,,"6'9""",261,51.0414312,-114.0176929
8477839,Conor Sheary,L,NYR,43,Winchester,Massachusetts,USA,1992-06-08,,"5'8""",180,42.4523178,-71.1369982
8483669,Adam Sykora,L,NYR,38,Piestany,,SVK,2004-09-07,,"5'11""",193,48.5895247,17.8213848
8476389,Vincent Trocheck,C,NYR,16,Pittsburgh,Pennsylvania,USA,1993-07-11,,"5'11""",187,40.4406968,-80.0025666
8476459,Mika Zibanejad,C,NYR,93,Stockholm,,SWE,1993-04-18,,"6'2""",208,59.3587062,17.8736682
8478840,Will Borgen,D,NYR,17,Moorhead,Minnesota,USA,1996-12-19,,"6'3""",199,46.8739081,-96.7538674
8484169,Drew Fortescue,D,NYR,45,New York,New York,USA,2005-04-28,,"6'2""",195,40.7127281,-74.0060152
8479323,Adam Fox,D,NYR,23,Jericho,New York,USA,1998-02-17,,"5'11""",185,40.7874300,-73.5434608
8478882,Vladislav Gavrikov,D,NYR,44,Yaroslavl,,RUS,1995-11-21,,"6'3""",210,57.5718931,39.8491607
8482861,Vincent Iorio,D,NYR,6,Coquitlam,British Columbia,CAN,2002-11-14,,"6'4""",220,49.2842958,-122.7932810
8481525,Matthew Robertson,D,NYR,29,Edmonton,Alberta,CAN,2001-03-09,,"6'4""",210,53.5137810,-113.5396230
8482073,Braden Schneider,D,NYR,4,Prince Albert,Saskatchewan,CAN,2001-09-20,,"6'3""",206,53.2020289,-105.7558962
8480001,Urho Vaakanainen,D,NYR,18,Joensuu,,FIN,1999-01-01,,"6'2""",202,62.6006375,29.7619759
8482193,Dylan Garand,G,NYR,33,Victoria,British Columbia,CAN,2002-06-07,,"6'1""",185,49.2254858,-123.0535120
8471734,Jonathan Quick,G,NYR,32,Milford,Connecticut,USA,1986-01-21,,"6'1""",219,41.2222218,-73.0570603
8478048,Igor Shesterkin,G,NYR,31,Moscow,,RUS,1995-12-30,,"6'1""",199,55.6918053,37.5556847
8478020,Michael Amadio,R,OTT,22,Sault Ste. Marie,Ontario,CAN,1996-05-13,,"6'1""",206,46.5126554,-84.3330301
8480208,Drake Batherson,R,OTT,19,Fort Wayne,Indiana,USA,1998-04-27,,"6'3""",209,41.0799898,-85.1386015
8476393,Nick Cousins,C,OTT,21,Belleville,Ontario,CAN,1993-07-20,,"5'11""",191,5.4319600,-3.9945808
8481528,Dylan Cozens,C,OTT,24,Whitehorse,Yukon Territory,CAN,2001-02-09,,"6'3""",205,60.7261859,-135.1141127
8474189,Lars Eller,C,OTT,89,Rodovre,,DNK,1989-05-08,,"6'2""",207,55.6648012,12.4591846
8477998,Warren Foegele,L,OTT,37,Markham,Ontario,CAN,1996-04-01,,"6'2""",205,43.8561273,-79.3035489
8473512,Claude Giroux,R,OTT,28,Hearst,Ontario,CAN,1988-01-12,,"5'11""",186,49.6907320,-83.6663820
8482092,Ridly Greig,C,OTT,71,Lethbridge,Alberta,CAN,2002-08-08,,"6'0""",184,49.6816401,-112.8053400
8483676,Stephen Halliday,C,OTT,83,Ajax,Ontario,CAN,2002-07-02,,"6'4""",214,-43.5799769,170.6526116
8477073,Kurtis MacDermid,L,OTT,23,Quebec City,Quebec,CAN,1994-03-25,,"6'5""",233,-43.5213571,172.6885526
8481596,Shane Pinto,C,OTT,12,Franklin Square,New York,USA,2000-11-12,,"6'3""",206,40.7002360,-73.6764480
8482116,Tim Stützle,C,OTT,18,Viersen,,DEU,2002-01-15,,"6'0""",187,51.2562118,6.3905476
8480801,Brady Tkachuk,L,OTT,7,Scottsdale,Arizona,USA,1999-09-16,,"6'4""",226,33.4942189,-111.9260180
8480188,Fabian Zetterlund,L,OTT,20,Karlstad,,SWE,1999-08-25,,"5'11""",208,59.3809146,13.5027631
8478469,Thomas Chabot,D,OTT,72,Sainte-Marie,Quebec,CAN,1997-01-30,,"6'1""",200,45.5108457,-73.5631449
8478502,Dennis Gilbert,D,OTT,6,Buffalo,New York,USA,1996-10-30,,"6'2""",216,42.8864163,-78.8781493
8475324,Nick Jensen,D,OTT,3,Rogers,Minnesota,USA,1990-09-21,,"6'0""",202,45.1888596,-93.5524563
8482095,Tyler Kleven,D,OTT,43,Fargo,North Dakota,USA,2002-01-10,,"6'5""",225,46.8772290,-96.7898210
8484321,Nikolas Matinpalo,D,OTT,33,Espoo,,FIN,1998-10-05,,"6'3""",213,60.2049651,24.6559808
8482105,Jake Sanderson,D,OTT,85,Whitefish,Montana,USA,2002-07-08,,"6'2""",202,48.4108018,-114.3346240
8481606,Jordan Spence,D,OTT,10,Manly,,AUS,2001-02-24,,"5'11""",188,-33.7971937,151.2879845
8481575,Lassi Thomson,D,OTT,60,Tampere,,FIN,2000-09-24,,"6'0""",195,61.4977929,23.7616372
8484759,Carter Yakemchuk,D,OTT,58,Fort McMurray,Alberta,CAN,2005-09-29,,"6'3""",219,56.7291997,-111.3885221
8482245,Artem Zub,D,OTT,2,Khabarovsk,,RUS,1995-10-03,,"6'3""",201,48.5151046,135.1963731
8473503,James Reimer,G,OTT,47,Morweena,Manitoba,CAN,1988-03-15,,"6'2""",200,50.9934677,-97.4087843
8476999,Linus Ullmark,G,OTT,35,Lugnvik,,SWE,1993-07-31,,"6'4""",223,62.9295771,17.9142347
8479022,Rodrigo Abols,C,PHI,18,Riga,,LVA,1996-01-05,,"6'4""",206,56.9493977,24.1051846
8484142,Denver Barkey,C,PHI,52,Newmarket,Ontario,CAN,2005-04-27,,"5'10""",171,52.2443103,0.4065503
8483731,Alex Bump,L,PHI,20,Burnsville,Minnesota,USA,2003-11-20,,"6'0""",195,44.7670567,-93.2773887
8480220,Noah Cates,L,PHI,27,Stillwater,Minnesota,USA,1999-02-05,,"6'2""",194,45.0559126,-92.8075720
8476461,Sean Couturier,C,PHI,14,Phoenix,Arizona,USA,1992-12-07,,"6'4""",210,33.4484367,-112.0741410
8477989,Christian Dvorak,C,PHI,22,Palos,Illinois,USA,1996-02-02,,"6'1""",190,41.6673636,-87.8304952
8482159,Tyson Foerster,R,PHI,71,Alliston,Ontario,CAN,2002-01-18,,"6'2""",215,46.0544878,-62.6252289
8476822,Luke Glendening,C,PHI,41,Grand Rapids,Michigan,USA,1989-04-28,,"5'11""",190,42.9632425,-85.6678639
8483733,Nikita Grebenkin,R,PHI,29,Serov,,RUS,2003-05-02,,"6'2""",210,59.6051267,60.5733483
8479336,Carl Grundstrom,R,PHI,91,Umea,,SWE,1997-12-01,,"6'0""",200,63.8256568,20.2630745
8477903,Garnet Hathaway,R,PHI,19,Naples,Florida,USA,1991-11-23,,"6'2""",212,26.1421976,-81.7942944
8478439,Travis Konecny,R,PHI,11,London,Ontario,CAN,1997-03-11,,"5'10""",192,42.9564040,-81.2301775
8485406,Porter Martone,R,PHI,94,Peterborough,Ontario,CAN,2006-10-26,,"6'3""",214,-43.5251686,172.6407554
8484387,Matvei Michkov,R,PHI,39,Perm,,RUS,2004-12-09,,"5'10""",172,58.0214491,55.9287189
8480015,Owen Tippett,R,PHI,74,Peterborough,Ontario,CAN,1999-02-16,,"6'1""",210,-43.5251686,172.6407554
8475253,Garrett Wilson,L,PHI,10,Barrie,Ontario,CAN,1991-03-16,,"6'3""",218,-43.5469486,172.6258368
8481533,Trevor Zegras,C,PHI,46,Bedford,New York,USA,2001-03-20,,"6'0""",185,41.2041304,-73.6425090
8482126,Emil Andrae,D,PHI,36,Vastervik,,SWE,2002-02-23,,"5'9""",189,57.7594186,16.6385035
8482142,Jamie Drysdale,D,PHI,9,Toronto,Ontario,CAN,2002-04-08,,"5'11""",185,43.7251226,-79.5514013
8478454,Noah Juulsen,D,PHI,47,Surrey,British Columbia,CAN,1997-04-02,,"6'2""",201,49.1567036,-122.7740362
8477499,Rasmus Ristolainen,D,PHI,55,Turku,,FIN,1994-10-27,,"6'4""",208,60.4515942,22.2669988
8477948,Travis Sanheim,D,PHI,6,Elkhorn,Manitoba,CAN,1996-03-29,,"6'4""",222,42.6719206,-88.5434940
8476372,Nick Seeler,D,PHI,24,Eden Prairie,Minnesota,USA,1993-06-03,,"6'3""",197,44.8546856,-93.4707860
8481546,Cam York,D,PHI,8,Anaheim,California,USA,2001-01-05,,"6'0""",194,33.8347516,-117.9117320
8481035,Samuel Ersson,G,PHI,33,Falun,,SWE,1999-10-20,,"6'3""",194,60.6070068,15.6323059
8478435,Dan Vladar,G,PHI,80,Prague,,CZE,1997-08-20,,"6'5""",209,50.0490280,14.3137333
8478569,Noel Acciari,C,PIT,55,Johnston,Rhode Island,USA,1991-12-01,,"5'11""",204,41.8310404,-71.5412101
8479638,Justin Brazeau,R,PIT,16,New Liskeard,Ontario,CAN,1998-02-02,,"6'6""",232,47.5087310,-79.6789029
8482475,Egor Chinakhov,R,PIT,59,Omsk,,RUS,2001-02-01,,"6'1""",203,54.9923535,73.4653995
8471675,Sidney Crosby,C,PIT,87,Cole Harbour,Nova Scotia,CAN,1987-08-07,,"5'11""",200,44.6736008,-63.4877299
8480980,Connor Dewar,C,PIT,19,The Pas,Manitoba,CAN,1999-06-26,,"5'10""",187,53.8224172,-101.2405153
8480842,Filip Hallander,C,PIT,11,Sundsvall,,SWE,2000-06-29,,"6'1""",203,62.3907552,17.3071024
8482993,Avery Hayes,R,PIT,85,Westland,Michigan,USA,2002-10-10,,"5'10""",180,42.3238056,-83.4005321
8475763,Kevin Hayes,R,PIT,13,Dorchester,Massachusetts,USA,1992-05-08,,"6'3""",217,42.3013760,-71.0612744
8485414,Ben Kindel,C,PIT,81,Coquitlam,British Columbia,CAN,2007-04-19,,"5'11""",182,49.2842958,-122.7932810
8482758,Ville Koivunen,R,PIT,41,Oulu,,FIN,2003-06-13,,"6'0""",184,65.0117914,25.4701973
8481481,Blake Lizotte,C,PIT,46,Lindstrom,Minnesota,USA,1997-12-13,,"5'9""",176,45.3894083,-92.8479921
8471215,Evgeni Malkin,C,PIT,71,Magnitogorsk,,RUS,1986-07-31,,"6'5""",213,53.4244150,59.0000910
8477511,Anthony Mantha,R,PIT,39,Longueuil,Quebec,CAN,1994-09-16,,"6'5""",240,45.5176797,-73.4555790
8483487,Rutger McGroarty,R,PIT,2,Lincoln,Nebraska,USA,2004-03-30,,"6'1""",212,40.8088861,-96.7077751
8478438,Tommy Novak,C,PIT,18,St. Paul,Minnesota,USA,1997-04-28,,"6'1""",190,44.9497487,-93.0931028
8476483,Rickard Rakell,R,PIT,67,Sundbyberg,,SWE,1993-05-05,,"6'1""",194,59.3628802,17.9681359
8475810,Bryan Rust,R,PIT,17,Pontiac,Michigan,USA,1992-05-11,,"5'11""",202,42.6389216,-83.2910468
8481725,Elmer Soderblom,L,PIT,25,Gothenburg,,SWE,2001-07-05,,"6'8""",252,57.7072326,11.9670171
8477365,Connor Clifton,D,PIT,75,Matawan,New Jersey,USA,1995-04-28,,"6'0""",196,40.4148300,-74.2295891
8479398,Samuel Girard,D,PIT,49,Roberval,Quebec,CAN,1998-05-12,,"5'10""",170,49.2910032,2.6891349
8477435,Ryan Graves,D,PIT,27,Yarmouth,Nova Scotia,CAN,1995-05-21,,"6'5""",225,-43.5103452,172.7064595
8474578,Erik Karlsson,D,PIT,65,Landsbro,,SWE,1990-05-31,,"6'0""",185,60.0767933,23.6865749
8471724,Kris Letang,D,PIT,58,Montréal,Quebec,CAN,1987-04-24,,"6'0""",199,45.5137474,-73.6338787
8478854,Ryan Shea,D,PIT,5,Milton,Massachusetts,USA,1997-02-11,,"6'1""",200,42.2501425,-71.0655730
8482470,Ilya Solovyov,D,PIT,7,Mogilev,,BLR,2000-07-20,,"6'3""",208,53.9090245,30.3429838
8481030,Jack St. Ivany,D,PIT,3,Manhattan Beach,California,USA,1999-07-22,,"6'4""",197,33.8872777,-118.4104324
8478450,Parker Wotherspoon,D,PIT,28,Surrey,British Columbia,CAN,1997-08-24,,"6'1""",190,49.1567036,-122.7740362
8481668,Arturs Silovs,G,PIT,37,Riga,,LVA,2001-03-22,,"6'4""",208,56.9493977,24.1051846
8479973,Stuart Skinner,G,PIT,74,Edmonton,Alberta,CAN,1998-11-01,,"6'4""",215,53.5137810,-113.5396230
8482665,Matty Beniers,C,SEA,10,Hingham,Massachusetts,USA,2002-11-05,,"6'2""",181,42.2417669,-70.8897676
8484800,Berkly Catton,C,SEA,27,Saskatoon,Saskatchewan,CAN,2006-01-14,,"5'10""",179,52.1318020,-106.6607670
8474586,Jordan Eberle,R,SEA,7,Regina,Saskatchewan,CAN,1990-05-15,,"5'11""",180,50.4838949,-104.6191729
8484168,Oscar Fisker Molgaard,C,SEA,78,Hjørring,,DNK,2005-02-18,,"6'0""",168,57.4571830,9.9855998
8477919,Frederick Gaudreau,C,SEA,89,Bromont,Quebec,CAN,1993-05-01,,"6'0""",184,45.3187339,-72.6463074
8481554,Kaapo Kakko,R,SEA,84,Turku,,FIN,2001-02-13,,"6'1""",215,60.4515942,22.2669988
8477955,Jared McCann,L,SEA,19,Stratford,Ontario,CAN,1996-05-31,,"6'1""",191,-43.5179667,172.6027433
8482259,Bobby McMann,C,SEA,74,Wainwright,Alberta,CAN,1996-06-15,,"6'2""",217,52.8402725,-110.8514344
8482874,Jacob Melanson,R,SEA,63,Halifax,Nova Scotia,CAN,2003-04-22,,"6'0""",207,-43.4964318,172.5817965
8483570,Ben Meyers,C,SEA,59,Delano,Minnesota,USA,1998-11-15,,"5'11""",194,45.0419073,-93.7891331
8475768,Jaden Schwartz,L,SEA,17,Wilcox,Saskatchewan,CAN,1992-06-25,,"5'10""",185,31.9607840,-83.4379708
8476905,Chandler Stephenson,C,SEA,9,Saskatoon,Saskatchewan,CAN,1994-04-22,,"6'0""",201,52.1318020,-106.6607670
8480009,Eeli Tolvanen,R,SEA,20,Vihti,,FIN,1999-04-22,,"5'10""",182,60.4169963,24.3236640
8482751,Ryan Winterton,C,SEA,26,Markham,Ontario,CAN,2003-09-04,,"6'2""",175,43.8561273,-79.3035489
8483524,Shane Wright,C,SEA,51,Burlington,Ontario,CAN,2004-01-05,,"6'0""",192,-43.5479887,172.6426330
8478407,Vince Dunn,D,SEA,29,Mississauga,Ontario,CAN,1996-10-29,,"6'0""",200,43.5801288,-79.6479803
8482858,Ryker Evans,D,SEA,41,Calgary,Alberta,CAN,2001-12-13,,"6'0""",195,51.0414312,-114.0176929
8479985,Cale Fleury,D,SEA,8,Carlyle,Saskatchewan,CAN,1998-11-19,,"6'1""",204,-43.5412673,172.6370336
8476457,Adam Larsson,D,SEA,6,Skelleftea,,SWE,1992-11-12,,"6'3""",207,64.7520185,20.9593390
8479324,Ryan Lindgren,D,SEA,55,Burnsville,Minnesota,USA,1998-02-11,,"6'0""",194,44.7670567,-93.2773887
8479372,Joshua Mahura,D,SEA,28,St. Albert,Alberta,CAN,1998-05-05,,"6'0""",193,-44.3913283,171.2447053
8477986,Brandon Montour,D,SEA,62,Brantford,Ontario,CAN,1994-04-11,,"6'0""",199,43.1801872,-80.2411170
8476467,Jamie Oleksiak,D,SEA,24,Toronto,Ontario,CAN,1992-12-21,,"6'7""",252,43.7251226,-79.5514013
8478916,Joey Daccord,G,SEA,35,Boston,Massachusetts,USA,1996-08-19,,"6'2""",201,42.3588336,-71.0578303
8475831,Philipp Grubauer,G,SEA,31,Rosenheim,,DEU,1991-11-25,,"6'1""",188,47.8539273,12.1272620
8476899,Matt Murray,G,SEA,30,Thunder Bay,Ontario,CAN,1994-05-25,,"6'5""",220,50.2298564,-87.4261449
8484801,Macklin Celebrini,C,SJS,71,North Vancouver,British Columbia,CAN,2006-06-13,,"6'0""",190,49.3542956,-123.0578131
8484994,Igor Chernyshov,L,SJS,92,Penza,,RUS,2005-11-30,,"6'2""",195,53.1765982,45.0131181
8480848,Ty Dellandrea,C,SJS,10,Port Perry,Ontario,CAN,2000-07-21,,"6'2""",185,44.1054151,-78.9425076
8482667,William Eklund,L,SJS,72,Stockholm,,SWE,2002-10-12,,"5'10""",185,59.3587062,17.8736682
8478874,Adam Gaudette,R,SJS,81,Braintree,Massachusetts,USA,1996-10-03,,"6'1""",190,42.2205956,-71.0041229
8476624,Barclay Goodrow,C,SJS,23,Toronto,Ontario,CAN,1993-02-26,,"6'2""",210,43.7251226,-79.5514013
8484911,Collin Graf,R,SJS,51,Lincoln,Massachusetts,USA,2002-09-21,,"6'1""",190,42.4259283,-71.3039469
8480798,Philipp Kurashev,C,SJS,96,Munsingen,,CHE,1999-10-12,,"6'0""",190,46.8739775,7.5631943
8485402,Michael Misa,C,SJS,77,Oakville,Ontario,CAN,2007-02-16,,"6'1""",185,43.3940055,-79.7520106
8482859,Zack Ostapchuk,C,SJS,63,St. Albert,Alberta,CAN,2003-05-29,,"6'4""",212,-44.3913283,171.2447053
8471817,Ryan Reaves,R,SJS,75,Winnipeg,Manitoba,CAN,1987-01-20,,"6'2""",225,49.8825429,-97.1499315
8483630,Pavol Regenda,L,SJS,84,Michalovce,,SVK,1999-12-07,,"6'3""",215,48.7514383,21.9211949
8480748,Kiefer Sherwood,L,SJS,44,Columbus,Ohio,USA,1995-03-31,,"6'0""",194,39.9622601,-83.0007065
8484227,Will Smith,C,SJS,2,Boston,Massachusetts,USA,2005-03-17,,"6'0""",180,42.3588336,-71.0578303
8475726,Tyler Toffoli,C,SJS,73,Scarborough,Ontario,CAN,1992-04-24,,"6'0""",205,43.8209520,-79.3052626
8477505,Alexander Wennberg,C,SJS,21,Stockholm,,SWE,1994-09-22,,"6'2""",190,59.3587062,17.8736682
8479576,Vincent Desharnais,D,SJS,5,Laval,Quebec,CAN,1996-05-29,,"6'7""",225,48.0706687,-0.7734022
8484806,Sam Dickinson,D,SJS,6,Toronto,Ontario,CAN,2006-06-07,,"6'3""",200,43.7251226,-79.5514013
8479983,Mario Ferraro,D,SJS,38,Toronto,Ontario,CAN,1998-09-17,,"5'11""",200,43.7251226,-79.5514013
8475906,John Klingberg,D,SJS,3,Gothenburg,,SWE,1992-08-14,,"6'2""",185,57.7072326,11.9670171
8475181,Nick Leddy,D,SJS,4,Eden Prairie,Minnesota,USA,1991-03-20,,"6'0""",205,44.8546856,-93.4707860
8482166,Shakir Mukhamadullin,D,SJS,85,Ufa,,RUS,2002-01-10,,"6'4""",200,54.7051390,56.2487530
8475200,Dmitry Orlov,D,SJS,9,Novokuznetsk,,RUS,1991-07-23,,"5'11""",215,53.7575903,87.1358494
8482137,Yaroslav Askarov,G,SJS,30,Omsk,,RUS,2002-06-16,,"6'3""",180,54.9923535,73.4653995
8477968,Alex Nedeljkovic,G,SJS,33,Parma,Ohio,USA,1996-01-07,,"6'0""",205,41.3822398,-81.7355692
8481013,Jonatan Berggren,R,STL,29,Uppsala,,SWE,2000-07-16,,"5'11""",195,59.8461185,17.6828332
8477402,Pavel Buchnevich,L,STL,89,Cherepovets,,RUS,1995-04-17,,"6'1""",196,59.1242181,37.9123351
8477494,Jonathan Drouin,L,STL,92,Ste-Agathe,Quebec,CAN,1995-03-28,,"5'11""",189,49.1859234,-0.3533277
8484164,Dalibor Dvorsky,R,STL,54,Zvolen,,SVK,2005-06-15,,"6'1""",207,48.5782517,19.1247135
8482090,Jack Finley,C,STL,37,St. Louis,Missouri,USA,2002-09-02,,"6'6""",227,38.6254063,-90.1900090
8482077,Dylan Holloway,L,STL,81,Calgary,Alberta,CAN,2001-09-23,,"6'1""",207,51.0414312,-114.0176929
8479385,Jordan Kyrou,R,STL,25,Toronto,Ontario,CAN,1998-05-05,,"6'1""",189,43.7251226,-79.5514013
8482089,Jake Neighbours,L,STL,63,Calgary,Alberta,CAN,2002-03-29,,"6'0""",201,51.0414312,-114.0176929
8483516,Jimmy Snuggerud,R,STL,21,Minneapolis,Minnesota,USA,2004-06-01,,"6'1""",193,44.9772995,-93.2654692
8484230,Otto Stenberg,C,STL,28,Stenungsund,,SWE,2005-05-29,,"5'11""",188,58.0833330,11.9166670
8476897,Oskar Sundqvist,C,STL,70,Boden,,SWE,1994-03-23,,"6'3""",210,46.1229748,18.4846651
8480459,Pius Suter,C,STL,22,Zurich,,CHE,1996-05-24,,"5'11""",172,53.4822197,-2.2427220
8480023,Robert Thomas,C,STL,18,Aurora,Ontario,CAN,1999-07-02,,"6'0""",207,-43.5299480,172.5237035
8480281,Alexey Toropchenko,R,STL,13,Moscow,,RUS,1999-06-25,,"6'6""",225,55.6918053,37.5556847
8477573,Nathan Walker,L,STL,26,Cardiff,,GBR,1994-02-07,,"5'9""",191,51.4816546,-3.1791934
8481598,Philip Broberg,D,STL,6,Orebro,,SWE,2001-06-25,,"6'4""",210,59.2747287,15.2151181
8475764,Cam Fowler,D,STL,17,Windsor,Ontario,CAN,1991-12-05,,"6'2""",213,-43.7938324,172.0090008
8475718,Justin Holl,D,STL,4,Tonka Bay,Minnesota,USA,1992-01-30,,"6'4""",194,44.9085741,-93.5930133
8482516,Matthew Kessel,D,STL,51,Bloomfield Hills,Michigan,USA,2000-06-23,,"6'3""",212,42.5836450,-83.2454883
8484188,Theo Lindstein,D,STL,41,Gavle,,SWE,2005-01-05,,"6'0""",197,60.6750132,17.1467019
8482733,Logan Mailloux,D,STL,23,Belle River,Ontario,CAN,2003-04-15,,"6'3""",212,42.8916230,-82.7586550
8476892,Colton Parayko,D,STL,55,St. Albert,Alberta,CAN,1993-05-12,,"6'6""",228,-44.3913283,171.2447053
8481006,Tyler Tucker,D,STL,75,Thunder Bay,Ontario,CAN,2000-03-01,,"6'1""",204,50.2298564,-87.4261449
8476412,Jordan Binnington,G,STL,50,Richmond Hill,Ontario,CAN,1993-07-11,,"6'2""",172,43.8415634,-79.3997235
8480981,Joel Hofer,G,STL,30,Winnipeg,Manitoba,CAN,2000-07-30,,"6'5""",193,49.8825429,-97.1499315
8477416,Oliver Bjorkstrand,R,TBL,22,Herning,,DNK,1995-04-10,,"6'0""",175,56.1379757,8.9746623
8478519,Anthony Cirelli,C,TBL,71,Etobicoke,Ontario,CAN,1997-07-15,,"6'1""",193,43.7191987,-79.5751307
8476878,Zemgus Girgensons,C,TBL,28,Riga,,LVA,1994-01-05,,"6'3""",197,56.9493977,24.1051846
8482201,Gage Goncalves,C,TBL,93,Mission,British Columbia,CAN,2001-01-16,,"6'1""",189,49.1342767,-122.3062371
8476826,Yanni Gourde,C,TBL,37,Saint-Narcisse,Quebec,CAN,1991-12-15,,"5'9""",173,46.5640540,-72.4720000
8477404,Jake Guentzel,C,TBL,59,Omaha,Nebraska,USA,1994-10-06,,"5'11""",176,41.2587459,-95.9383758
8479542,Brandon Hagel,L,TBL,38,Saskatoon,Saskatchewan,CAN,1998-08-27,,"6'2""",186,52.1318020,-106.6607670
